Node_Index,Min_Distance_to_Original,Mean_Distance_to_Original,Max_Distance_to_Original,Min_Distance_to_Generated,Mean_Distance_to_Generated,Novelty_Score,Is_Novel
61,0.10417091846466064,0.4197430908679962,0.6238257884979248,0.00044929981231689453,inf,0.9829207062721252,True
62,0.09249997138977051,0.3962721526622772,0.6002179384231567,0.00021022558212280273,inf,0.8727976679801941,False
63,0.09733021259307861,0.37381163239479065,0.56597900390625,0.00018578767776489258,inf,0.9183741807937622,False
64,0.10792386531829834,0.4155519902706146,0.6254020929336548,8.946657180786133e-05,inf,1.0183322429656982,True
65,0.11020821332931519,0.41181251406669617,0.6218818426132202,8.58306884765625e-06,inf,1.039886474609375,True
66,0.09906643629074097,0.40314552187919617,0.6107458472251892,9.542703628540039e-05,inf,0.9347565770149231,False
67,0.1055670976638794,0.3981655240058899,0.5957578420639038,9.799003601074219e-05,inf,0.9960945844650269,True
68,0.11401569843292236,0.4171854853630066,0.6241855621337891,0.0005448460578918457,inf,1.075812578201294,True
69,0.11778712272644043,0.44336697459220886,0.6584351062774658,0.0005662441253662109,inf,1.111398458480835,True
70,0.10737991333007812,0.412445992231369,0.6276518106460571,0.00012606382369995117,inf,1.0131996870040894,True
71,0.09171092510223389,0.3833552896976471,0.5867035984992981,0.00012123584747314453,inf,0.8653525114059448,False
72,0.11753571033477783,0.4281969964504242,0.6358986496925354,0.0002837181091308594,inf,1.1090261936187744,True
73,0.09725439548492432,0.3882710337638855,0.5902951955795288,7.277727127075195e-05,inf,0.917658805847168,False
74,0.09964442253112793,0.3942089378833771,0.600823163986206,7.969141006469727e-05,inf,0.940210223197937,False
75,0.09135580062866211,0.3693159818649292,0.5698341131210327,0.00011092424392700195,inf,0.8620017170906067,False
76,0.10849189758300781,0.39740636944770813,0.597069263458252,5.805492401123047e-05,inf,1.023692011833191,True
77,0.10414546728134155,0.3996342420578003,0.6061341762542725,0.00014001131057739258,inf,0.9826805591583252,True
78,0.1108238697052002,0.4069758951663971,0.6076748371124268,7.051229476928711e-05,inf,1.0456956624984741,True
79,0.12780404090881348,0.43534591794013977,0.6453878879547119,0.00021445751190185547,inf,1.2059146165847778,True
80,0.10614013671875,0.4031127691268921,0.6069189310073853,1.1920928955078125e-05,inf,1.0015015602111816,True
81,0.10515826940536499,0.39268505573272705,0.5886378288269043,0.00018078088760375977,inf,0.9922369718551636,True
82,0.10927945375442505,0.4069954752922058,0.6135548949241638,7.766485214233398e-05,inf,1.0311230421066284,True
83,0.09677243232727051,0.3921729028224945,0.5956289172172546,0.0001023411750793457,inf,0.91311115026474,False
